Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Close,High,Low,Open,Volume
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-26,68.9000015258789,69.3499984741211,68.12999725341797,68.43000030517578,2018900
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2024-09-27,69.55000305175781,69.58999633789062,68.72100067138672,69.01000213623047,1417500
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2024-09-30,69.73999786376953,70.33000183105469,69.30000305175781,69.4800033569336,2024600
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2024-10-01,68.63999938964844,69.91999816894531,68.20999908447266,69.61000061035156,1930600
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2024-10-02,67.61000061035156,68.48999786376953,67.50499725341797,68.33000183105469,1786600
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2024-10-03,67.20999908447266,67.58000183105469,66.87300109863281,67.2699966430664,1633300
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2024-10-04,68.66000366210938,68.69000244140625,67.58000183105469,68.0,1875300
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2024-10-07,68.16000366210938,69.30000305175781,67.81999969482422,69.08999633789062,2110700
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2024-10-08,68.31999969482422,68.62000274658203,66.9800033569336,68.30000305175781,2497000
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2024-10-09,69.97000122070312,70.33999633789062,68.12000274658203,68.12000274658203,4297200
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2024-10-10,70.8499984741211,71.37000274658203,69.36000061035156,69.51000213623047,4969600
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2024-10-11,70.68000030517578,71.44999694824219,70.5,70.70999908447266,2967300
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2024-10-14,67.88999938964844,71.06999969482422,67.6449966430664,70.9800033569336,3658200
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2024-10-15,68.41999816894531,68.7300033569336,67.66000366210938,67.73999786376953,2735300
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2024-10-16,68.93000030517578,69.08999633789062,68.05000305175781,68.22000122070312,1954100
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2024-10-17,70.19999694824219,70.32499694824219,68.72000122070312,69.41999816894531,1939800
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2024-10-18,70.5199966430664,70.73999786376953,70.1500015258789,70.38999938964844,1444800
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2024-10-21,72.16999816894531,72.36000061035156,70.19999694824219,70.2699966430664,2805100
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2024-10-22,72.22000122070312,73.12000274658203,71.70999908447266,72.0,2710100
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2024-10-23,72.54000091552734,73.18000030517578,71.76000213623047,72.01000213623047,2654300
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2024-10-24,72.66000366210938,73.98999786376953,72.36000061035156,72.73999786376953,2926700
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2024-10-25,72.62999725341797,73.75,72.61000061035156,72.77999877929688,2073300
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2024-10-28,73.8499984741211,74.16000366210938,72.6780014038086,72.93000030517578,2129800
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2024-10-29,75.5,75.95999908447266,73.6500015258789,73.8499984741211,3571200
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2024-10-30,74.77999877929688,75.83000183105469,74.7300033569336,75.38999938964844,2008600
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2024-10-31,74.73999786376953,75.51000213623047,74.62999725341797,74.66999816894531,1723100
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2024-11-01,75.5999984741211,76.02999877929688,74.58000183105469,74.69000244140625,1973300
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2024-11-04,75.54000091552734,75.97000122070312,74.5199966430664,75.52999877929688,1551100
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2024-11-05,77.75,77.8499984741211,75.72000122070312,75.79000091552734,2568400
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2024-11-06,79.69000244140625,80.3499984741211,78.16000366210938,78.19999694824219,3880300
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2024-11-07,80.19000244140625,80.47000122070312,78.54000091552734,79.69000244140625,2288300
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2024-11-08,81.45999908447266,81.56999969482422,80.20999908447266,80.5199966430664,2839800
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2024-11-11,85.58000183105469,86.2300033569336,81.83000183105469,81.87000274658203,5447400
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2024-11-12,86.31999969482422,87.0999984741211,84.06999969482422,84.7300033569336,3943000
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2024-11-13,85.04000091552734,87.1449966430664,84.6500015258789,86.51000213623047,2729000
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2024-11-14,82.62999725341797,84.88999938964844,82.4000015258789,84.87000274658203,2906200
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2024-11-15,81.13999938964844,81.9800033569336,80.91999816894531,81.5199966430664,2234600
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2024-11-18,78.93000030517578,81.20999908447266,78.87999725341797,81.20999908447266,4177200
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2024-11-19,77.75,79.02999877929688,77.49500274658203,78.81999969482422,4138400
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2024-11-20,78.86000061035156,79.23999786376953,77.87999725341797,77.87999725341797,2318000
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2024-11-21,81.19999694824219,81.6500015258789,78.9000015258789,78.95999908447266,3962000
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2024-11-22,85.87999725341797,86.0,81.4000015258789,81.4000015258789,5636100
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2024-11-25,89.02999877929688,92.8000030517578,88.21499633789062,88.30000305175781,17383600
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2024-11-26,83.41000366210938,85.0,81.22000122070312,84.0199966430664,12886600
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2024-11-27,85.36000061035156,85.80000305175781,83.77999877929688,84.08999633789062,5212300
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,2024-11-29,82.69000244140625,85.6500015258789,82.33999633789062,84.80000305175781,3233900
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,2024-12-02,83.11000061035156,84.875,82.16999816894531,82.5,2943900
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,2024-12-03,82.62999725341797,82.98999786376953,81.76000213623047,82.63999938964844,2303200
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,2024-12-04,83.6500015258789,84.13999938964844,82.27999877929688,82.9000015258789,3143700
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,2024-12-05,83.36000061035156,85.12000274658203,83.30999755859375,83.98999786376953,2173400
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,2024-12-06,86.22000122070312,86.75,83.76000213623047,83.76000213623047,3359200
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,2024-12-09,85.58000183105469,87.72000122070312,85.50499725341797,85.87999725341797,3518600
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,2024-12-10,83.83000183105469,85.5,83.45999908447266,84.76000213623047,3744000
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,2024-12-11,86.58999633789062,86.80000305175781,83.93000030517578,84.1500015258789,3501100
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,2024-12-12,87.05000305175781,87.27999877929688,85.43000030517578,85.68000030517578,2103600
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,2024-12-13,83.79000091552734,87.30000305175781,83.37999725341797,86.80999755859375,2627100
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,2024-12-16,83.80000305175781,84.63999938964844,83.22200012207031,84.05500030517578,2646600
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,2024-12-17,84.5999984741211,84.69999694824219,82.55000305175781,83.16000366210938,2517500
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,2024-12-18,82.05000305175781,85.77999877929688,81.62000274658203,84.9000015258789,2796700
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,2024-12-19,84.05000305175781,85.33000183105469,83.6500015258789,84.62999725341797,3662500
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,2024-12-20,85.5999984741211,86.0999984741211,82.86000061035156,83.19999694824219,5090800
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,2024-12-23,85.2699966430664,85.73999786376953,84.41000366210938,85.25,2377000
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,2024-12-24,85.66999816894531,86.0,84.81500244140625,85.0,902900
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,2024-12-26,85.44000244140625,86.13999938964844,84.8499984741211,85.16000366210938,1980600
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,2024-12-27,83.81999969482422,85.49500274658203,82.72000122070312,85.19999694824219,2140300
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,2024-12-30,82.7300033569336,83.22000122070312,81.5999984741211,82.77999877929688,1476500
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,2024-12-31,81.61000061035156,83.00499725341797,81.2699966430664,83.0,1952400
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,2025-01-02,81.58000183105469,82.79000091552734,80.87999725341797,82.51000213623047,1774100
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,2025-01-03,82.69999694824219,82.77999877929688,81.4000015258789,81.43000030517578,1639700
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,2025-01-06,82.33999633789062,84.19000244140625,81.99500274658203,83.16999816894531,2425600
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,2025-01-07,80.44999694824219,84.02999877929688,80.12000274658203,83.80000305175781,2150000
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,2025-01-08,79.9000015258789,80.65599822998047,78.86000061035156,80.12000274658203,2850700
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,2025-01-10,79.45999908447266,79.81500244140625,78.0199966430664,78.57499694824219,2750300
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,2025-01-13,78.81999969482422,79.72000122070312,78.52999877929688,78.52999877929688,1885000
